movimiento_id,fecha,sku,sucursal_id,tipo_movimiento,cantidad,costo_unitario,costo_total,usuario
MOV-017729,2023-11-22,SKU-1007,SUC-07,devolucion,18,2087.16,37568.88,USR-12
MOV-017730,2023-11-22,SKU-1011,SUC-08,salida_venta,7,672.44,4707.08,USR-06
MOV-017731,2023-11-22,SKU-1003,SUC-08,ajuste_negativo,17,1398.76,23778.92,USR-02
MOV-017732,2023-11-22,SKU-1013,SUC-04,salida_venta,9,240.18,2161.62,USR-16
MOV-017733,2023-11-23,SKU-1037,SUC-08,salida_venta,20,1152.38,23047.6,USR-19
MOV-017734,2023-11-23,SKU-1033,SUC-02,entrada,31,540.79,16764.49,USR-08
MOV-017735,2023-11-23,SKU-1032,SUC-09,salida_venta,1,1830.51,1830.51,USR-16
MOV-017736,2023-11-23,SKU-1004,SUC-01,salida_venta,8,1102.73,8821.84,USR-11
MOV-017737,2023-11-23,SKU-1005,SUC-06,salida_venta,14,999.42,13991.88,USR-13
MOV-017738,2023-11-23,SKU-1032,SUC-10,salida_venta,18,1830.51,32949.18,USR-20
MOV-017739,2023-11-23,SKU-1020,SUC-08,salida_venta,15,725.72,10885.8,USR-08
MOV-017740,2023-11-23,SKU-1016,SUC-04,salida_venta,2,956.03,1912.06,USR-20
MOV-017741,2023-11-23,SKU-1010,SUC-10,salida_venta,12,587.01,7044.12,USR-03
MOV-017742,2023-11-23,SKU-1018,SUC-09,entrada,1,233.74,233.74,USR-15
MOV-017743,2023-11-23,SKU-1028,SUC-02,entrada,2,2488.26,4976.52,USR-12
MOV-017744,2023-11-23,SKU-1019,SUC-05,salida_venta,14,2430.01,34020.14,USR-17
MOV-017745,2023-11-23,SKU-1030,SUC-10,salida_venta,5,1792.98,8964.9,USR-05
MOV-017746,2023-11-23,SKU-1004,SUC-08,salida_venta,14,1102.73,15438.22,USR-09
MOV-017747,2023-11-23,SKU-1031,SUC-07,entrada,27,1324.26,35755.02,USR-14
MOV-017748,2023-11-23,SKU-1022,SUC-10,entrada,21,2186.65,45919.65,USR-10
MOV-017749,2023-11-23,SKU-1009,SUC-04,ajuste_negativo,1,752.7,752.7,USR-13
MOV-017750,2023-11-23,SKU-1033,SUC-08,entrada,25,540.79,13519.75,USR-17
MOV-017751,2023-11-23,SKU-1015,SUC-01,salida_venta,1,676.84,676.84,USR-13
MOV-017752,2023-11-23,SKU-1024,SUC-02,entrada,26,350.72,9118.72,USR-01
MOV-017753,2023-11-23,SKU-1018,SUC-09,salida_venta,5,233.74,1168.7,USR-09
MOV-017754,2023-11-23,SKU-1026,SUC-07,entrada,6,1369.15,8214.9,USR-10
MOV-017755,2023-11-23,SKU-1020,SUC-06,salida_venta,3,725.72,2177.16,USR-12
MOV-017756,2023-11-23,SKU-1001,SUC-05,salida_venta,15,1862.26,27933.9,USR-14
MOV-017757,2023-11-23,SKU-1012,SUC-02,entrada,45,1957.92,88106.4,USR-11
MOV-017758,2023-11-23,SKU-1035,SUC-09,ajuste_negativo,1,901.11,901.11,USR-15
MOV-017759,2023-11-23,SKU-1012,SUC-09,salida_venta,7,1957.92,13705.44,USR-09
MOV-017760,2023-11-23,SKU-1014,SUC-09,ajuste_negativo,11,1037.43,11411.73,USR-13
MOV-017761,2023-11-23,SKU-1034,SUC-04,devolucion,12,1210.2,14522.4,USR-14
MOV-017762,2023-11-23,SKU-1010,SUC-06,ajuste_negativo,18,587.01,10566.18,USR-13
MOV-017763,2023-11-23,SKU-1035,SUC-05,entrada,43,901.11,38747.73,USR-08
MOV-017764,2023-11-23,SKU-1030,SUC-01,salida_venta,11,1792.98,19722.78,USR-06
MOV-017765,2023-11-23,SKU-1036,SUC-09,entrada,28,1165.64,32637.92,USR-09
MOV-017766,2023-11-23,SKU-1014,SUC-01,salida_venta,3,1037.43,3112.29,USR-14
MOV-017767,2023-11-23,SKU-1039,SUC-04,entrada,31,1244.89,38591.59,USR-17
MOV-017768,2023-11-23,SKU-1004,SUC-06,entrada,32,1102.73,35287.36,USR-01
MOV-017769,2023-11-23,SKU-1038,SUC-10,entrada,40,2103.19,84127.6,USR-11
MOV-017770,2023-11-23,SKU-1023,SUC-03,entrada,33,470.95,15541.35,USR-03
MOV-017771,2023-11-23,SKU-1010,SUC-03,entrada,42,587.01,24654.42,USR-10
MOV-017772,2023-11-23,SKU-1001,SUC-05,devolucion,11,1862.26,20484.86,USR-20
MOV-017773,2023-11-23,SKU-1030,SUC-04,devolucion,7,1792.98,12550.86,USR-15
MOV-017774,2023-11-23,SKU-1035,SUC-03,entrada,42,901.11,37846.62,USR-06
MOV-017775,2023-11-23,SKU-1001,SUC-02,ajuste_negativo,16,1862.26,29796.16,USR-07
MOV-017776,2023-11-23,SKU-1033,SUC-05,entrada,21,540.79,11356.59,USR-09
MOV-017777,2023-11-23,SKU-1016,SUC-08,entrada,2,956.03,1912.06,USR-03
MOV-017778,2023-11-23,SKU-1032,SUC-10,entrada,8,1830.51,14644.08,USR-11
MOV-017779,2023-11-23,SKU-1000,SUC-10,entrada,8,1627.41,13019.28,USR-03
MOV-017780,2023-11-23,SKU-1021,SUC-01,entrada,35,1178.01,41230.35,USR-20
MOV-017781,2023-11-23,SKU-1005,SUC-10,entrada,11,999.42,10993.62,USR-14
MOV-017782,2023-11-23,SKU-1003,SUC-04,entrada,21,1398.76,29373.96,USR-01
MOV-017783,2023-11-23,SKU-1030,SUC-06,salida_venta,8,1792.98,14343.84,USR-06
MOV-017784,2023-11-24,SKU-1002,SUC-05,entrada,21,306.74,6441.54,USR-01
MOV-017785,2023-11-24,SKU-1007,SUC-07,salida_venta,5,2087.16,10435.8,USR-06
MOV-017786,2023-11-24,SKU-1034,SUC-06,salida_venta,9,1210.2,10891.8,USR-16
MOV-017787,2023-11-24,SKU-1014,SUC-09,devolucion,15,1037.43,15561.45,USR-10
MOV-017788,2023-11-24,SKU-1037,SUC-10,salida_venta,16,1152.38,18438.08,USR-05
MOV-017789,2023-11-24,SKU-1003,SUC-08,entrada,2,1398.76,2797.52,USR-08
MOV-017790,2023-11-24,SKU-1005,SUC-06,salida_venta,6,999.42,5996.52,USR-01
MOV-017791,2023-11-24,SKU-1024,SUC-01,salida_venta,11,350.72,3857.92,USR-01
MOV-017792,2023-11-24,SKU-1021,SUC-03,entrada,5,1178.01,5890.05,USR-18
MOV-017793,2023-11-24,SKU-1025,SUC-04,entrada,40,2204.78,88191.2,USR-03
MOV-017794,2023-11-24,SKU-1010,SUC-03,salida_venta,4,587.01,2348.04,USR-02
MOV-017795,2023-11-24,SKU-1035,SUC-07,entrada,38,901.11,34242.18,USR-07
MOV-017796,2023-11-24,SKU-1004,SUC-03,devolucion,8,1102.73,8821.84,USR-12
MOV-017797,2023-11-24,SKU-1039,SUC-04,salida_venta,16,1244.89,19918.24,USR-18
MOV-017798,2023-11-24,SKU-1012,SUC-01,entrada,9,1957.92,17621.28,USR-16
MOV-017799,2023-11-24,SKU-1039,SUC-07,salida_venta,3,1244.89,3734.67,USR-11
MOV-017800,2023-11-24,SKU-1017,SUC-07,salida_venta,13,194.02,2522.26,USR-07
MOV-017801,2023-11-24,SKU-1000,SUC-09,entrada,35,1627.41,56959.35,USR-13
MOV-017802,2023-11-24,SKU-1011,SUC-06,entrada,29,672.44,19500.76,USR-16
MOV-017803,2023-11-24,SKU-1023,SUC-10,salida_venta,17,470.95,8006.15,USR-01
MOV-017804,2023-11-24,SKU-1013,SUC-06,entrada,45,240.18,10808.1,USR-17
MOV-017805,2023-11-24,SKU-1034,SUC-01,salida_venta,7,1210.2,8471.4,USR-19
MOV-017806,2023-11-24,SKU-1013,SUC-06,salida_venta,20,240.18,4803.6,USR-12
MOV-017807,2023-11-24,SKU-1010,SUC-07,entrada,7,587.01,4109.07,USR-20
MOV-017808,2023-11-24,SKU-1033,SUC-09,ajuste_negativo,5,540.79,2703.95,USR-20
MOV-017809,2023-11-24,SKU-1002,SUC-08,entrada,1,306.74,306.74,USR-01
MOV-017810,2023-11-24,SKU-1014,SUC-05,salida_venta,10,1037.43,10374.3,USR-07
MOV-017811,2023-11-24,SKU-1016,SUC-06,entrada,29,956.03,27724.87,USR-07
MOV-017812,2023-11-24,SKU-1023,SUC-01,entrada,2,470.95,941.9,USR-17
MOV-017813,2023-11-24,SKU-1023,SUC-01,entrada,39,470.95,18367.05,USR-08
MOV-017814,2023-11-24,SKU-1010,SUC-03,salida_venta,3,587.01,1761.03,USR-12
MOV-017815,2023-11-24,SKU-1035,SUC-10,salida_venta,4,901.11,3604.44,USR-09
MOV-017816,2023-11-24,SKU-1002,SUC-08,salida_venta,13,306.74,3987.62,USR-12
MOV-017817,2023-11-24,SKU-1005,SUC-02,entrada,37,999.42,36978.54,USR-17
MOV-017818,2023-11-24,SKU-1024,SUC-02,entrada,42,350.72,14730.24,USR-13
MOV-017819,2023-11-24,SKU-1038,SUC-07,salida_venta,4,2103.19,8412.76,USR-01
MOV-017820,2023-11-24,SKU-1024,SUC-08,entrada,35,350.72,12275.2,USR-18
MOV-017821,2023-11-24,SKU-1010,SUC-01,entrada,35,587.01,20545.35,USR-19
MOV-017822,2023-11-24,SKU-1021,SUC-02,entrada,11,1178.01,12958.11,USR-20
MOV-017823,2023-11-24,SKU-1005,SUC-02,salida_venta,1,999.42,999.42,USR-19
MOV-017824,2023-11-24,SKU-1024,SUC-03,vencimiento_baja,13,350.72,4559.36,USR-08
MOV-017825,2023-11-24,SKU-1027,SUC-04,vencimiento_baja,20,2191.29,43825.8,USR-12
MOV-017826,2023-11-24,SKU-1008,SUC-08,salida_venta,15,1680.26,25203.9,USR-18
MOV-017827,2023-11-24,SKU-1026,SUC-10,entrada,11,1369.15,15060.65,USR-05
MOV-017828,2023-11-24,SKU-1038,SUC-01,devolucion,7,2103.19,14722.33,USR-06
MOV-017829,2023-11-24,SKU-1019,SUC-04,salida_venta,18,2430.01,43740.18,USR-17
MOV-017830,2023-11-24,SKU-1008,SUC-09,salida_venta,6,1680.26,10081.56,USR-18
MOV-017831,2023-11-24,SKU-1035,SUC-08,entrada,15,901.11,13516.65,USR-16
MOV-017832,2023-11-24,SKU-1008,SUC-09,salida_venta,14,1680.26,23523.64,USR-15
MOV-017833,2023-11-24,SKU-1005,SUC-04,salida_venta,18,999.42,17989.56,USR-05
MOV-017834,2023-11-24,SKU-1006,SUC-03,entrada,43,1191.81,51247.83,USR-03
MOV-017835,2023-11-24,SKU-1028,SUC-05,entrada,32,2488.26,79624.32,USR-10
MOV-017836,2023-11-24,SKU-1018,SUC-04,salida_venta,5,233.74,1168.7,USR-19
MOV-017837,2023-11-24,SKU-1026,SUC-05,entrada,8,1369.15,10953.2,USR-04
MOV-017838,2023-11-24,SKU-1019,SUC-06,salida_venta,19,2430.01,46170.19,USR-09
MOV-017839,2023-11-24,SKU-1002,SUC-08,salida_venta,8,306.74,2453.92,USR-09
MOV-017840,2023-11-24,SKU-1018,SUC-06,entrada,2,233.74,467.48,USR-02
MOV-017841,2023-11-24,SKU-1039,SUC-08,salida_venta,14,1244.89,17428.46,USR-11
MOV-017842,2023-11-24,SKU-1023,SUC-10,salida_venta,14,470.95,6593.3,USR-20
MOV-017843,2023-11-24,SKU-1021,SUC-08,entrada,39,1178.01,45942.39,USR-06
MOV-017844,2023-11-24,SKU-1013,SUC-09,devolucion,20,240.18,4803.6,USR-01
MOV-017845,2023-11-24,SKU-1032,SUC-07,entrada,4,1830.51,7322.04,USR-13
MOV-017846,2023-11-24,SKU-1020,SUC-10,entrada,34,725.72,24674.48,USR-16
MOV-017847,2023-11-25,SKU-1009,SUC-01,entrada,41,752.7,30860.7,USR-17
MOV-017848,2023-11-25,SKU-1035,SUC-08,entrada,50,901.11,45055.5,USR-10
MOV-017849,2023-11-25,SKU-1021,SUC-02,salida_venta,3,1178.01,3534.03,USR-18
MOV-017850,2023-11-25,SKU-1016,SUC-03,salida_venta,6,956.03,5736.18,USR-17
MOV-017851,2023-11-25,SKU-1016,SUC-10,salida_venta,8,956.03,7648.24,USR-15
MOV-017852,2023-11-25,SKU-1039,SUC-03,entrada,30,1244.89,37346.7,USR-05
MOV-017853,2023-11-25,SKU-1018,SUC-06,entrada,18,233.74,4207.32,USR-18
MOV-017854,2023-11-25,SKU-1003,SUC-08,salida_venta,9,1398.76,12588.84,USR-03
MOV-017855,2023-11-25,SKU-1032,SUC-02,vencimiento_baja,12,1830.51,21966.12,USR-11
MOV-017856,2023-11-25,SKU-1033,SUC-07,entrada,22,540.79,11897.38,USR-05
MOV-017857,2023-11-25,SKU-1010,SUC-05,entrada,2,587.01,1174.02,USR-01
MOV-017858,2023-11-25,SKU-1010,SUC-05,vencimiento_baja,17,587.01,9979.17,USR-17
MOV-017859,2023-11-25,SKU-1034,SUC-04,entrada,19,1210.2,22993.8,USR-13
MOV-017860,2023-11-25,SKU-1016,SUC-06,salida_venta,16,956.03,15296.48,USR-06
MOV-017861,2023-11-25,SKU-1025,SUC-01,entrada,9,2204.78,19843.02,USR-18
MOV-017862,2023-11-25,SKU-1035,SUC-08,ajuste_negativo,20,901.11,18022.2,USR-16
MOV-017863,2023-11-25,SKU-1017,SUC-09,salida_venta,10,194.02,1940.2,USR-16
MOV-017864,2023-11-25,SKU-1007,SUC-08,entrada,11,2087.16,22958.76,USR-10
MOV-017865,2023-11-25,SKU-1032,SUC-04,salida_venta,2,1830.51,3661.02,USR-18
MOV-017866,2023-11-25,SKU-1030,SUC-06,salida_venta,10,1792.98,17929.8,USR-19
MOV-017867,2023-11-25,SKU-1001,SUC-01,salida_venta,17,1862.26,31658.42,USR-05
MOV-017868,2023-11-25,SKU-1001,SUC-07,salida_venta,6,1862.26,11173.56,USR-15
MOV-017869,2023-11-25,SKU-1004,SUC-07,entrada,7,1102.73,7719.11,USR-02
MOV-017870,2023-11-25,SKU-1011,SUC-07,entrada,13,672.44,8741.72,USR-17
MOV-017871,2023-11-25,SKU-1008,SUC-02,salida_venta,14,1680.26,23523.64,USR-08
MOV-017872,2023-11-25,SKU-1032,SUC-03,entrada,24,1830.51,43932.24,USR-09
MOV-017873,2023-11-25,SKU-1008,SUC-01,salida_venta,6,1680.26,10081.56,USR-13
MOV-017874,2023-11-25,SKU-1013,SUC-07,salida_venta,18,240.18,4323.24,USR-09
MOV-017875,2023-11-25,SKU-1007,SUC-05,entrada,44,2087.16,91835.04,USR-01
MOV-017876,2023-11-25,SKU-1027,SUC-10,entrada,21,2191.29,46017.09,USR-09
MOV-017877,2023-11-25,SKU-1034,SUC-05,entrada,40,1210.2,48408.0,USR-16
MOV-017878,2023-11-25,SKU-1033,SUC-10,salida_venta,5,540.79,2703.95,USR-06
MOV-017879,2023-11-25,SKU-1018,SUC-06,entrada,24,233.74,5609.76,USR-18
MOV-017880,2023-11-25,SKU-1000,SUC-04,devolucion,17,1627.41,27665.97,USR-14
MOV-017881,2023-11-25,SKU-1009,SUC-05,entrada,10,752.7,7527.0,USR-09
MOV-017882,2023-11-25,SKU-1007,SUC-04,ajuste_negativo,6,2087.16,12522.96,USR-14
MOV-017883,2023-11-25,SKU-1009,SUC-10,ajuste_negativo,12,752.7,9032.4,USR-14
MOV-017884,2023-11-25,SKU-1032,SUC-03,salida_venta,6,1830.51,10983.06,USR-20
MOV-017885,2023-11-25,SKU-1039,SUC-03,ajuste_negativo,13,1244.89,16183.57,USR-08
MOV-017886,2023-11-25,SKU-1032,SUC-08,salida_venta,19,1830.51,34779.69,USR-11
MOV-017887,2023-11-25,SKU-1002,SUC-10,entrada,33,306.74,10122.42,USR-06
MOV-017888,2023-11-25,SKU-1008,SUC-10,salida_venta,13,1680.26,21843.38,USR-16
MOV-017889,2023-11-25,SKU-1036,SUC-04,salida_venta,9,1165.64,10490.76,USR-06
MOV-017890,2023-11-25,SKU-1024,SUC-01,entrada,34,350.72,11924.48,USR-02
MOV-017891,2023-11-25,SKU-1008,SUC-10,entrada,30,1680.26,50407.8,USR-08
MOV-017892,2023-11-25,SKU-1015,SUC-07,entrada,27,676.84,18274.68,USR-10
MOV-017893,2023-11-25,SKU-1032,SUC-02,entrada,16,1830.51,29288.16,USR-18
MOV-017894,2023-11-25,SKU-1000,SUC-04,entrada,40,1627.41,65096.4,USR-12
MOV-017895,2023-11-25,SKU-1008,SUC-08,salida_venta,1,1680.26,1680.26,USR-14
MOV-017896,2023-11-25,SKU-1002,SUC-05,salida_venta,13,306.74,3987.62,USR-18
MOV-017897,2023-11-25,SKU-1019,SUC-02,ajuste_negativo,11,2430.01,26730.11,USR-07
MOV-017898,2023-11-25,SKU-1027,SUC-05,salida_venta,8,2191.29,17530.32,USR-02
MOV-017899,2023-11-25,SKU-1010,SUC-10,vencimiento_baja,10,587.01,5870.1,USR-04
MOV-017900,2023-11-25,SKU-1013,SUC-02,entrada,39,240.18,9367.02,USR-05
MOV-017901,2023-11-25,SKU-1025,SUC-10,entrada,35,2204.78,77167.3,USR-14
MOV-017902,2023-11-25,SKU-1004,SUC-08,salida_venta,16,1102.73,17643.68,USR-08
MOV-017903,2023-11-25,SKU-1034,SUC-01,entrada,22,1210.2,26624.4,USR-01
MOV-017904,2023-11-25,SKU-1039,SUC-01,entrada,12,1244.89,14938.68,USR-16
MOV-017905,2023-11-25,SKU-1039,SUC-08,entrada,21,1244.89,26142.69,USR-04
MOV-017906,2023-11-25,SKU-1019,SUC-07,entrada,14,2430.01,34020.14,USR-02
MOV-017907,2023-11-25,SKU-1005,SUC-04,devolucion,17,999.42,16990.14,USR-10
MOV-017908,2023-11-25,SKU-1028,SUC-05,ajuste_negativo,3,2488.26,7464.78,USR-14
MOV-017909,2023-11-25,SKU-1037,SUC-04,entrada,35,1152.38,40333.3,USR-09
MOV-017910,2023-11-25,SKU-1014,SUC-05,devolucion,16,1037.43,16598.88,USR-20
MOV-017911,2023-11-25,SKU-1018,SUC-05,entrada,39,233.74,9115.86,USR-15
MOV-017912,2023-11-25,SKU-1039,SUC-03,devolucion,11,1244.89,13693.79,USR-11
MOV-017913,2023-11-25,SKU-1036,SUC-05,salida_venta,18,1165.64,20981.52,USR-16
MOV-017914,2023-11-25,SKU-1002,SUC-04,entrada,20,306.74,6134.8,USR-15
MOV-017915,2023-11-25,SKU-1007,SUC-08,salida_venta,15,2087.16,31307.4,USR-03
MOV-017916,2023-11-25,SKU-1012,SUC-06,entrada,9,1957.92,17621.28,USR-10
MOV-017917,2023-11-25,SKU-1033,SUC-06,entrada,43,540.79,23253.97,USR-09
MOV-017918,2023-11-25,SKU-1022,SUC-09,ajuste_negativo,17,2186.65,37173.05,USR-08
MOV-017919,2023-11-26,SKU-1020,SUC-10,salida_venta,3,725.72,2177.16,USR-09
MOV-017920,2023-11-26,SKU-1019,SUC-05,entrada,34,2430.01,82620.34,USR-06
MOV-017921,2023-11-26,SKU-1005,SUC-03,entrada,35,999.42,34979.7,USR-10
MOV-017922,2023-11-26,SKU-1000,SUC-06,entrada,4,1627.41,6509.64,USR-08
MOV-017923,2023-11-26,SKU-1037,SUC-06,salida_venta,7,1152.38,8066.66,USR-20
MOV-017924,2023-11-26,SKU-1023,SUC-04,entrada,33,470.95,15541.35,USR-07
MOV-017925,2023-11-26,SKU-1008,SUC-04,entrada,5,1680.26,8401.3,USR-03
MOV-017926,2023-11-26,SKU-1019,SUC-08,entrada,30,2430.01,72900.3,USR-09
MOV-017927,2023-11-26,SKU-1002,SUC-06,entrada,23,306.74,7055.02,USR-19
MOV-017928,2023-11-26,SKU-1034,SUC-06,devolucion,3,1210.2,3630.6,USR-12
MOV-017929,2023-11-26,SKU-1023,SUC-05,entrada,1,470.95,470.95,USR-02
MOV-017930,2023-11-26,SKU-1016,SUC-08,ajuste_negativo,9,956.03,8604.27,USR-05
MOV-017931,2023-11-26,SKU-1023,SUC-03,salida_venta,12,470.95,5651.4,USR-09
MOV-017932,2023-11-26,SKU-1002,SUC-03,salida_venta,8,306.74,2453.92,USR-13
MOV-017933,2023-11-26,SKU-1013,SUC-08,entrada,16,240.18,3842.88,USR-07
MOV-017934,2023-11-26,SKU-1034,SUC-08,entrada,21,1210.2,25414.2,USR-10
MOV-017935,2023-11-26,SKU-1038,SUC-01,entrada,15,2103.19,31547.85,USR-13
MOV-017936,2023-11-26,SKU-1002,SUC-05,entrada,27,306.74,8281.98,USR-16
MOV-017937,2023-11-26,SKU-1032,SUC-03,salida_venta,19,1830.51,34779.69,USR-06
MOV-017938,2023-11-26,SKU-1031,SUC-04,entrada,46,1324.26,60915.96,USR-09
MOV-017939,2023-11-26,SKU-1030,SUC-07,entrada,41,1792.98,73512.18,USR-11
MOV-017940,2023-11-26,SKU-1004,SUC-07,entrada,18,1102.73,19849.14,USR-18
MOV-017941,2023-11-26,SKU-1039,SUC-06,salida_venta,12,1244.89,14938.68,USR-07
MOV-017942,2023-11-26,SKU-1013,SUC-02,entrada,30,240.18,7205.4,USR-06
MOV-017943,2023-11-26,SKU-1031,SUC-05,salida_venta,7,1324.26,9269.82,USR-01
MOV-017944,2023-11-26,SKU-1038,SUC-01,vencimiento_baja,10,2103.19,21031.9,USR-02
MOV-017945,2023-11-26,SKU-1011,SUC-03,entrada,5,672.44,3362.2,USR-01
MOV-017946,2023-11-26,SKU-1036,SUC-01,salida_venta,13,1165.64,15153.32,USR-10
MOV-017947,2023-11-26,SKU-1033,SUC-07,entrada,50,540.79,27039.5,USR-12
MOV-017948,2023-11-26,SKU-1016,SUC-10,entrada,46,956.03,43977.38,USR-04
MOV-017949,2023-11-26,SKU-1011,SUC-10,entrada,23,672.44,15466.12,USR-13
MOV-017950,2023-11-26,SKU-1020,SUC-03,vencimiento_baja,1,725.72,725.72,USR-10
MOV-017951,2023-11-26,SKU-1029,SUC-09,salida_venta,5,623.77,3118.85,USR-16
MOV-017952,2023-11-26,SKU-1005,SUC-05,entrada,19,999.42,18988.98,USR-12
MOV-017953,2023-11-26,SKU-1039,SUC-08,salida_venta,17,1244.89,21163.13,USR-04
MOV-017954,2023-11-26,SKU-1012,SUC-06,salida_venta,8,1957.92,15663.36,USR-04
MOV-017955,2023-11-27,SKU-1022,SUC-04,entrada,14,2186.65,30613.1,USR-07
MOV-017956,2023-11-27,SKU-1033,SUC-01,salida_venta,7,540.79,3785.53,USR-10
MOV-017957,2023-11-27,SKU-1019,SUC-04,entrada,14,2430.01,34020.14,USR-14
MOV-017958,2023-11-27,SKU-1038,SUC-03,entrada,20,2103.19,42063.8,USR-01
MOV-017959,2023-11-27,SKU-1009,SUC-03,devolucion,14,752.7,10537.8,USR-11
MOV-017960,2023-11-27,SKU-1034,SUC-05,entrada,36,1210.2,43567.2,USR-20
MOV-017961,2023-11-27,SKU-1018,SUC-04,entrada,4,233.74,934.96,USR-05
MOV-017962,2023-11-27,SKU-1035,SUC-04,salida_venta,15,901.11,13516.65,USR-11
MOV-017963,2023-11-27,SKU-1004,SUC-02,salida_venta,18,1102.73,19849.14,USR-02
MOV-017964,2023-11-27,SKU-1023,SUC-09,entrada,40,470.95,18838.0,USR-16
MOV-017965,2023-11-27,SKU-1036,SUC-05,entrada,39,1165.64,45459.96,USR-17
MOV-017966,2023-11-27,SKU-1019,SUC-05,entrada,16,2430.01,38880.16,USR-12
MOV-017967,2023-11-27,SKU-1027,SUC-04,entrada,13,2191.29,28486.77,USR-01
MOV-017968,2023-11-27,SKU-1012,SUC-08,vencimiento_baja,14,1957.92,27410.88,USR-16
MOV-017969,2023-11-27,SKU-1034,SUC-06,entrada,4,1210.2,4840.8,USR-04
MOV-017970,2023-11-27,SKU-1014,SUC-06,entrada,20,1037.43,20748.6,USR-09
MOV-017971,2023-11-27,SKU-1025,SUC-02,salida_venta,4,2204.78,8819.12,USR-16
MOV-017972,2023-11-27,SKU-1011,SUC-04,entrada,43,672.44,28914.92,USR-05
MOV-017973,2023-11-27,SKU-1029,SUC-09,salida_venta,4,623.77,2495.08,USR-16
MOV-017974,2023-11-27,SKU-1023,SUC-07,salida_venta,8,470.95,3767.6,USR-02
MOV-017975,2023-11-27,SKU-1015,SUC-01,salida_venta,14,676.84,9475.76,USR-19
MOV-017976,2023-11-27,SKU-1021,SUC-01,salida_venta,4,1178.01,4712.04,USR-14
MOV-017977,2023-11-27,SKU-1004,SUC-05,salida_venta,5,1102.73,5513.65,USR-16
MOV-017978,2023-11-27,SKU-1027,SUC-04,salida_venta,12,2191.29,26295.48,USR-16
MOV-017979,2023-11-27,SKU-1036,SUC-07,entrada,32,1165.64,37300.48,USR-04
MOV-017980,2023-11-27,SKU-1026,SUC-01,salida_venta,16,1369.15,21906.4,USR-03
MOV-017981,2023-11-27,SKU-1039,SUC-10,salida_venta,1,1244.89,1244.89,USR-07
MOV-017982,2023-11-27,SKU-1036,SUC-09,entrada,41,1165.64,47791.24,USR-20
MOV-017983,2023-11-27,SKU-1002,SUC-10,entrada,25,306.74,7668.5,USR-04
MOV-017984,2023-11-27,SKU-1003,SUC-06,entrada,39,1398.76,54551.64,USR-08
MOV-017985,2023-11-27,SKU-1005,SUC-09,salida_venta,7,999.42,6995.94,USR-03
MOV-017986,2023-11-27,SKU-1000,SUC-01,entrada,33,1627.41,53704.53,USR-14
MOV-017987,2023-11-27,SKU-1004,SUC-02,salida_venta,7,1102.73,7719.11,USR-14
MOV-017988,2023-11-27,SKU-1029,SUC-09,entrada,23,623.77,14346.71,USR-05
MOV-017989,2023-11-27,SKU-1036,SUC-02,salida_venta,17,1165.64,19815.88,USR-11
MOV-017990,2023-11-27,SKU-1033,SUC-09,devolucion,8,540.79,4326.32,USR-19
MOV-017991,2023-11-27,SKU-1032,SUC-06,salida_venta,20,1830.51,36610.2,USR-09
MOV-017992,2023-11-27,SKU-1018,SUC-01,entrada,17,233.74,3973.58,USR-12
MOV-017993,2023-11-27,SKU-1009,SUC-02,entrada,11,752.7,8279.7,USR-15
MOV-017994,2023-11-27,SKU-1021,SUC-01,entrada,47,1178.01,55366.47,USR-08
MOV-017995,2023-11-27,SKU-1012,SUC-06,salida_venta,7,1957.92,13705.44,USR-18
MOV-017996,2023-11-27,SKU-1011,SUC-07,salida_venta,7,672.44,4707.08,USR-03
MOV-017997,2023-11-27,SKU-1017,SUC-06,entrada,27,194.02,5238.54,USR-05
MOV-017998,2023-11-27,SKU-1032,SUC-10,ajuste_negativo,12,1830.51,21966.12,USR-04
MOV-017999,2023-11-27,SKU-1018,SUC-10,entrada,32,233.74,7479.68,USR-08
MOV-018000,2023-11-27,SKU-1037,SUC-08,salida_venta,5,1152.38,5761.9,USR-17
MOV-018001,2023-11-27,SKU-1026,SUC-10,salida_venta,13,1369.15,17798.95,USR-17
MOV-018002,2023-11-27,SKU-1037,SUC-05,salida_venta,10,1152.38,11523.8,USR-08
MOV-018003,2023-11-27,SKU-1032,SUC-04,entrada,2,1830.51,3661.02,USR-05
MOV-018004,2023-11-27,SKU-1025,SUC-09,entrada,6,2204.78,13228.68,USR-02
MOV-018005,2023-11-27,SKU-1007,SUC-03,salida_venta,10,2087.16,20871.6,USR-08
MOV-018006,2023-11-27,SKU-1026,SUC-04,salida_venta,18,1369.15,24644.7,USR-07
MOV-018007,2023-11-27,SKU-1035,SUC-02,salida_venta,13,901.11,11714.43,USR-09
MOV-018008,2023-11-27,SKU-1022,SUC-10,salida_venta,6,2186.65,13119.9,USR-03
MOV-018009,2023-11-27,SKU-1023,SUC-07,entrada,47,470.95,22134.65,USR-06
MOV-018010,2023-11-27,SKU-1008,SUC-09,entrada,18,1680.26,30244.68,USR-07
MOV-018011,2023-11-27,SKU-1001,SUC-08,entrada,39,1862.26,72628.14,USR-20
MOV-018012,2023-11-27,SKU-1038,SUC-06,salida_venta,17,2103.19,35754.23,USR-08
MOV-018013,2023-11-27,SKU-1024,SUC-04,entrada,27,350.72,9469.44,USR-16
